School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
BAL BHARTI HIGH SCHOOL HISAR,06120611926,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,17,25,21,25,24,27,16,17,15,0,0,201,238,17,9,9
GNJN GOENKA GIRLS SCHOOL HISAR,06120611927,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,7-Upper Pr. and Secondary,2-Girls,6,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,62,76,93,115,114,0,0,460,460,0,20,20
PGSD HIGH SCHOOL HISAR,06120611928,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,7-Upper Pr. and Secondary,1-Boys,6,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,56,71,116,123,129,0,0,495,495,0,20,20
NATIONAL HIGH SCHOOL HISAR,06120611929,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,JAHAJPUL HISAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,15,15,23,24,19,22,13,23,16,0,0,194,194,15,7,7
PGSD SSS HISAR,06120611931,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,11-Higher Secondary only/Jr. College,3-Co-educational,11,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,0,0,0,0,0,340,284,624,624,0,19,19
NAV BHARAT SSS HISAR,06120611932,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,48,44,59,70,61,59,57,39,19,37,11,4,508,567,44,11,11
HOLY ANGEL HIGH SCHOOL HISAR,06120611933,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,14,15,19,14,18,18,8,20,11,0,0,153,220,14,10,10
INDIAN HIGH SCHOOL HISAR,06120611934,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,8,9,8,6,7,3,2,0,0,0,0,53,53,8,6,6
GAUR PUBLIC SCHOOL SHIV NAGAR HISAR,06120611935,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,29,31,21,15,0,0,0,0,0,0,0,126,179,29,3,3
NEW GENERATION PUBLIC SCHOOL HISAR,06120611936,Haryana,HISAR,HISAR-I,GSSS HISAR,JAHAJPUL HISAR,125001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,16,20,29,11,0,0,0,0,0,0,0,106,179,16,6,6
SWAMI DAYANAND SCHOOL HISAR,06120612001,Haryana,HISAR,HISAR-I,GGSSS GANGWA,HAU HISAR,125001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,10,22,20,17,15,0,0,0,0,0,0,0,84,84,22,4,4
BLOOMING DALES SCHOOL HISAR,06120612002,Haryana,HISAR,HISAR-I,GGSSS GANGWA,HAU HISAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,23,23,39,48,56,57,63,59,55,118,93,654,710,23,30,30
THAKUR DASS BHARGAVA SR. SEC. MODEL SCHOOL HISAR,06120612003,Haryana,HISAR,HISAR-I,GGSSS GANGWA,HAU HISAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,19,23,34,42,48,51,52,87,77,102,119,662,676,19,36,36
NEW SHAKTI HIGH SCHOOL HISAR,06120612007,Haryana,HISAR,HISAR-I,GGSSS GANGWA,SANJAY NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,8-Unrecognized,8-Unrecognized,,1-Rural,14,4,3,5,8,3,9,10,2,3,0,0,61,103,4,7,7
SMALL WONDER PUBLIC SCHOOL SEC 16-17 HISAR,06120612101,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,115,106,112,100,114,109,76,60,40,17,0,0,849,987,106,24,24
LORD RAMA PUBLIC SCHOOL HISAR,06120612102,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,53,52,54,42,36,40,26,0,0,0,0,350,457,53,7,7
GURU JAMBHASHWAR S S SCHOOL HISAR,06120612103,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,29,31,17,41,29,41,34,30,42,60,36,411,474,29,18,18
SPRING FIELD SCHOOL SECTOR 16 - 17 HISAR,06120612104,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,37,30,28,29,20,23,11,0,0,0,0,215,362,37,12,12
LORD SHIVA MIDDLE SCHOOL HISAR,06120612106,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
MORNING STAR PUBLIC SCHOOL HISAR,06120612109,Haryana,HISAR,HISAR-I,GSSS GANGWA,PATEL NAGAR,125001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,31,45,35,40,25,37,36,40,0,0,0,0,289,349,45,16,16
ST SOPHIA SSS HISAR,06120612110,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,12,14,13,22,16,25,31,35,41,75,66,363,380,12,26,26
SMALL WONDER SCHOOL B and R COLONEY HISAR,06120612111,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,94,75,83,47,52,0,0,0,0,0,0,0,351,515,75,21,21
ARYA PRIMARY SCHOOL PATEL NAGAR HISAR,06120612112,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,39,26,23,17,18,0,0,0,0,0,0,0,123,207,26,9,9
DIVINE HEART SCHOOL MAL COLONY HISAR,06120612113,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,1,6,14,6,8,6,5,10,16,14,0,0,86,108,6,10,10
INDUS PUBLIC SCHOOL HISAR,06120612117,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,PATEL NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,24,15,12,12,15,14,10,13,8,16,22,186,250,24,31,31
NEW LAHORIA VIDYA MANDIR SSS HISAR,06120612301,Haryana,HISAR,HISAR-I,GSSS HISAR,WARD NO 5,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,164,145,158,154,155,158,151,157,152,139,174,174,1881,2339,145,90,90
GGSSS ARYANAGAR,06120700104,Haryana,HISAR,HISAR-II,GSSS ARYANAGAR,ARYA NAGAR,125001,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,41,43,52,66,54,143,134,533,533,0,21,21
GURUKUL ARYANGAR,06120700107,Haryana,HISAR,HISAR-II,GSSS ARYANAGAR,ARYA NAGAR,125001,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,0,0,0,16,7,18,15,12,8,4,80,80,0,6,6
HR HINDU HIGH SCHOOL,06120700112,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,7-Upper Pr. and Secondary,3-Co-educational,6,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,6,7,3,17,29,0,0,62,62,0,5,5
B.D. MODEL SR. SEC. SCHOOL,06120700113,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,23,34,22,38,31,26,41,42,21,32,12,11,333,365,34,14,14
COLUMBUS HIGH SCHOOL HISSAR,06120700114,Haryana,HISAR,HISAR-II,GGSSS HISAR,ARYA NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,21,16,18,17,20,23,19,20,15,0,0,188,219,21,8,8
MODERN HIGH SCHOOL SUBHASH NAGAR HISSAR,06120700115,Haryana,HISAR,HISAR-II,GGSSS HISAR,ARYA NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,44,25,41,30,33,27,19,28,26,0,0,306,306,44,8,8
BAL VIDYA NIKETAN HIGH SCHOOL VIJAY NAGAR HISSAR,06120700116,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,17,25,24,20,15,15,15,45,37,0,0,235,260,17,7,7
BUNIYAD SR SEC SCHOOL SANT NAGAR HISSAR,06120700117,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,22,28,21,35,45,26,30,62,10,76,16,393,393,22,7,7
MODERN SCHOOL VIJAY NAGAR HISSAR,06120700118,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,13,17,16,25,22,23,23,24,18,0,0,192,192,13,11,11
SAINI SR SEC SCHOOL HISAR,06120700120,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,11,4,12,17,16,22,10,18,16,18,20,174,184,11,14,14
SHIVALIK SENIOR SECONDARY SCHOOL,06120700121,Haryana,HISAR,HISAR-II,GSSS DHANI PEERANWALI,ARYA NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,5,2,17,12,18,13,20,19,21,23,21,14,185,185,2,8,8
ADARSH SR SEC SCHOOL CHOUDHARIWAS,06120700122,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,ARYA NAGAR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,37,53,39,38,38,40,44,70,100,38,59,45,601,601,53,30,30
GLOBAL INTERNATIONAL SCHOOL ARYANAGAR,06120700126,Haryana,HISAR,HISAR-II,GSSS ARYANAGAR,ARYA NAGAR,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,37,35,50,59,55,48,42,52,60,42,0,0,480,570,35,23,23
GSSS BALSAMAND,06120700203,Haryana,HISAR,HISAR-II,GSSS BALSAMAND,BALSAMAND,125001,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,65,53,63,74,65,40,49,409,409,0,13,13
GGSSS BALSAMAND,06120700204,Haryana,HISAR,HISAR-II,GSSS BALSAMAND,BALSAMAND,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,63,54,56,68,84,90,95,510,510,0,22,22
ASHA SS SCHOOL,06120700206,Haryana,HISAR,HISAR-II,GSSS BALSAMAND,BALSAMAND,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,3,0,0,0,3,0,1,0,6,9,10,6,38,38,0,4,4
SARASWATI VM MAIN BAZAR BALASAMAND,06120700207,Haryana,HISAR,HISAR-II,GSSS BALSAMAND,BALSAMAND,125001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,7,11,10,11,10,0,0,0,0,0,0,0,49,49,11,9,9
GPS SUNDAWAS ROAD BALSAMAND,06120700208,Haryana,HISAR,HISAR-II,GSSS BALSAMAND,BALSAMAND,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,21,16,20,14,11,0,0,0,0,0,0,0,82,82,16,4,4
GPS BANDAHERI,06120700301,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BANDA HERI,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,23,20,15,12,10,0,0,0,0,0,0,0,80,80,20,2,2
ASHA HIGH SCHOOL BANDAHERI,06120700305,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BANDA HERI,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,27,23,16,23,30,13,15,9,6,23,0,0,185,269,23,14,14
BAL ADARSH HIGH SCHOOL BANDAHERI,06120700306,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BANDA HERI,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,51,15,11,26,18,29,26,13,29,33,0,0,251,251,15,11,11
GGMS BURAK,06120700308,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BANDA HERI,125001,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,21,23,19,0,0,0,0,63,63,0,5,5
GPS BHIWANI ROHILLAN,06120700701,Haryana,HISAR,HISAR-II,GSSS BHIWANI ROHILLAN,BHIWANI ROHILA,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,41,40,40,35,43,0,0,0,0,0,0,0,199,199,40,4,4
GSSS BHIWANI ROHILLAN,06120700702,Haryana,HISAR,HISAR-II,GSSS BHIWANI ROHILLAN,BHIWANI ROHILA,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,30,20,27,30,28,41,37,213,213,0,11,11
CAMBRIDGE PUBLIC SCHOOL,06120700703,Haryana,HISAR,HISAR-II,GSSS BHIWANI ROHILLAN,BHIWANI ROHILA,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,31,38,35,18,48,48,44,75,51,53,60,47,548,593,38,23,23
AMSSS BHIWANI ROHILLA,06120700707,Haryana,HISAR,HISAR-II,GSSS BHIWANI ROHILLAN,BHIWANI ROHILA,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,35,33,44,37,36,51,48,284,284,0,11,11
MAHARANI LAKSHMI BAI TRILOK CHAND SCHOOL,06120700708,Haryana,HISAR,HISAR-II,GSSS BHIWANI ROHILLAN,BHIWANI ROHILA,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,46,35,47,42,44,28,24,18,17,0,0,325,350,46,18,18
GPS BURAK,06120700901,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BURAK,125001,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,16,20,20,10,0,0,0,0,0,0,0,78,78,16,3,3
GGPS BURAK,06120700902,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BURAK,125001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,18,27,22,28,0,0,0,0,0,0,0,111,111,18,4,4
GSSS BURAK,06120700903,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BURAK,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,18,19,31,28,45,40,197,197,0,15,15
DN HIGH SCHOOL BURAK,06120700905,Haryana,HISAR,HISAR-II,GSSS BANDAHERI,BURAK,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,14,13,10,8,12,17,11,14,18,23,0,0,140,140,13,5,5
GMSPS CHOUDHARIWAS,06120701001,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,17,20,25,42,29,0,0,0,0,0,0,0,133,133,20,3,3
GGPS CHOUDHARIWAS,06120701002,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,28,24,34,33,0,0,0,0,0,0,0,137,137,28,3,3
GGHS CHOUDHARIWAS,06120701003,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,7-Upper Pr. and Secondary,2-Girls,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,22,25,26,20,44,0,0,137,137,0,8,8
GPS DH JOHRI,06120701005,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,0,3,9,0,0,0,0,0,0,0,0,15,15,0,2,2
GPS KHERI JHORI,06120701006,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,5,9,7,7,0,0,0,0,0,0,0,30,30,5,2,2
MAHARISHI DAYANAND CONVENT SCHOOL & SPORTS ACADEMY CHOUDHARIWAS,06120701011,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,11,10,11,9,9,10,12,8,2,2,2,2,88,110,10,11,11
HINDU PUBLIC SCHOOL& SPORTS ACADEMY,06120701012,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,21,29,40,33,40,40,62,63,72,52,52,526,599,21,31,31
SH SATYA SAI GIRLS SR SEC SCHOOL,06120701013,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,2-Primary with Upper Primary,2-Girls,1,8,8-Unrecognized,8-Unrecognized,,1-Rural,28,33,34,36,27,35,26,25,0,0,0,0,244,244,33,13,13
VIDHYA NIKETAN PUBLIC SCHOOL CHOUDHARIWAS,06120701015,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,1-Rural,8,12,7,17,11,10,10,9,0,0,0,0,84,169,12,9,9
GMSPS D BLOCK,06120701101,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,80,79,84,59,86,0,0,0,0,0,0,0,388,388,79,12,12
GSSS D BLOCK,06120701102,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,71,59,89,99,82,59,45,504,504,0,19,19
GPS SEC 2,06120701103,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,10,3,6,3,0,0,0,0,0,0,0,32,32,10,2,2
GPS TTC,06120701104,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,31,23,34,17,24,0,0,0,0,0,0,0,129,129,23,3,3
GMS TTC,06120701106,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,35,24,16,0,0,0,0,75,75,0,3,3
ADRASH VIDYA MANDIR DHANDOOR,06120701107,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,1-Rural,13,19,17,10,12,0,0,0,0,0,0,0,71,113,19,3,3
KRISHNA PARNAMI PUBLIC SCHOOL DHANDOOR,06120701108,Haryana,HISAR,HISAR-II,GSSS D BLOCK,DHANDOOR,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,16,39,36,32,40,46,57,52,51,43,52,490,527,16,27,27
GPS DEWAN,06120701201,Haryana,HISAR,HISAR-II,GSSS KALWAS,DEVAN,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,13,11,18,10,0,0,0,0,0,0,0,66,66,13,4,4
GPS DHIRANWAS,06120701501,Haryana,HISAR,HISAR-II,GSSS RAWALWAS KALAN,DHIRANWAS,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,10,11,10,11,0,0,0,0,0,0,0,56,56,10,2,2
GURUKUL HIGH SCHOOL DHIRANWAS,06120701504,Haryana,HISAR,HISAR-II,GSSS RAWALWAS KALAN,DHIRANWAS,125001,6-Pr. Up Pr. and Secondary Only,1-Boys,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,0,0,1,5,6,5,5,4,0,0,26,26,0,3,3
VIKAS DEFENCE SCHOOL,06120701505,Haryana,HISAR,HISAR-II,GSSS RAWALWAS KALAN,DHIRANWAS,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,19,22,23,30,29,34,22,29,21,26,43,26,324,324,22,14,14
GGPS DOBHI,06120701602,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,21,18,15,11,18,0,0,0,0,0,0,0,83,83,18,5,5
GGMS DOBHI,06120701603,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,29,27,32,0,0,0,0,88,88,0,5,5
GSSS DOBHI,06120701604,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,36,29,31,81,83,96,97,453,453,0,15,15
GPS SUBHASH NAGAR DOBHI,06120701605,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,5,7,4,0,0,0,0,0,0,0,24,24,3,2,2
GPS DH LALPUR DOBHI,06120701606,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,2,4,3,7,0,0,0,0,0,0,0,20,20,2,1,1
SUNRISE HIGH SCHOOL DOBHI,06120701607,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,32,30,30,21,32,15,25,34,30,33,0,0,282,312,30,11,11
KANYA GURUKUL HIGH SCHOOL DOBHI,06120701608,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,6-Pr. Up Pr. and Secondary Only,2-Girls,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,0,1,2,4,4,4,4,5,0,0,24,24,0,5,5
AASTHA INTERNATIONAL PUBLIC SCHOOL,06120701610,Haryana,HISAR,HISAR-II,GSSS DOBHI,DOBHI,125001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,20,19,8,21,15,13,9,14,8,0,12,155,212,20,19,19
GGPS GAWAR,06120701702,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,GAWAR,125001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,17,17,14,10,11,0,0,0,0,0,0,0,69,69,17,2,2
