School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"Govt. Boys Sr. Sec. School,Madanpur Khadar New Delhi",07090120704,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,149,173,157,170,115,120,100,984,984,0,32,32
"Govt. Girls Sr. Sec. School,Madanpur Khadar New Delhi",07090120705,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,263,257,235,260,228,286,176,1705,1705,0,67,67
"Govt. Sarvodaya Vidyalaya,Madanpur Khadar Extension, Phase-III, New Delhi",07090120706,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,77,80,77,81,80,699,676,706,525,389,398,179,3967,4082,80,63,63
"School of Excellence,Madanpur Khadar Extension, J.J. Colony, Phase-II, New Delhi",07090120707,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,73,73,73,73,72,0,0,0,0,80,69,152,665,665,73,53,53
"J.N.International School,Jagdamba Colony, P.O.-Badarpur, New Delhi",07090320304,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",095-S (Badarpur),110076,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,49,41,58,50,40,38,52,88,164,173,273,165,1191,1230,41,51,51
"Good Samaritan School,B 125 Madanpur Khadar Extn II, New Delhi",07090320701,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",103-S (Madanpur Khadar),110076,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,58,60,63,71,48,56,58,50,0,0,0,0,464,577,60,26,26
"Prerna Vidyalaya,B-629, Gali No-15, Madanpur Khadar Ext., New Delhi",07090320702,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",103-S (Madanpur Khadar),110076,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,24,50,35,64,55,52,105,0,0,0,0,397,397,24,16,16
"Mir Public School,Kh.No. 283 & 289, Village Aali Vihar, New Delhi",07090320703,Delhi,SOUTH EAST,DOE ZONE-29,"1925400-Govt. Girls Sr. Sec. School No.4, Molar Band, New Delhi",103-S (Madanpur Khadar),110076,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,52,61,40,35,27,29,32,21,0,0,0,0,297,388,61,21,21
"New DC Public School,Kh.No.780,81 & 83 JJ Clny, Madanpur Khadar, New Delhi",07090320705,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",103-S (Madanpur Khadar),110076,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,49,49,60,71,64,73,38,36,34,45,0,0,519,567,49,25,25
"Kalindi Public School,H.No.105, Village -Aali, Sarita Vihar, New Delhi",07090320706,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",103-S (Madanpur Khadar),110076,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,72,104,128,44,45,30,50,112,16,22,0,0,623,623,104,14,14
"Sunder Public School,195-A, Madanpur Khadar, (Near Pocket-L Sarita Vihar), New Delhi",07090320707,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110076,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,22,23,35,24,35,21,12,0,0,0,0,193,248,22,12,12
"G.D.Goenka Public School,J-Block, Sarita Vihar, New Delhi",07090320708,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110076,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,107,106,105,102,115,64,45,27,26,37,34,25,793,941,106,64,64
"Glory Public School,Pocket-B, Sarita Vihar, New Delhi",07090320801,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110076,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,36,38,30,35,32,36,37,30,37,39,0,0,350,409,38,15,15
"St. Giri Public School,H-Block, Sarita Vihar, New Delhi",07090320804,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110076,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,78,151,139,208,188,180,215,199,147,118,84,73,1780,1896,151,52,52
"Global Academy,Behind E Blck Mrkt, Sarita Vihar, New Delhi",07090320805,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110076,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,31,34,35,22,14,20,10,0,0,0,0,188,188,31,11,11
"SDMC Primary School No.1 (Boys) , Gautam Puri, Badarpur",07090420305,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",095-S (Badarpur),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,76,90,102,102,96,0,0,0,0,0,0,0,466,466,90,9,9
"SDMC Primary School No.2 (Girls) , Gautam Puri, Badarpur",07090420306,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",095-S (Badarpur),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,59,77,128,102,98,0,0,0,0,0,0,0,464,571,77,14,14
"SDMC Primary School No.1 (Girls) , Gautam Puri, Badarpur",07090420307,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",095-S (Badarpur),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,72,72,113,94,98,0,0,0,0,0,0,0,449,483,72,11,11
"SDMC Primary School No.1 (Boys) , Madanpur Khadar Village",07090420701,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,55,96,112,135,132,0,0,0,0,0,0,0,530,530,96,9,9
"SDMC Primary School (Boys) , Madanpur Khadar J.J. Phase – I",07090420702,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,85,107,143,181,190,0,0,0,0,0,0,0,706,706,107,17,17
"SDMC Pratibha Vidyalaya (Girls) , Madanpur Khadar J.J. Phase – III",07090420703,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,130,146,202,204,229,0,0,0,0,0,0,0,911,988,146,21,21
"SDMC Primary School (Girls) , Madanpur Khadar J.J. Phase – II",07090420704,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,51,102,127,172,150,0,0,0,0,0,0,0,602,602,102,12,12
"SDMC Primary School (Girls) , Madanpur Khadar J.J. Phase – I",07090420705,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,122,128,148,164,180,0,0,0,0,0,0,0,742,872,128,20,20
"SDMC Primary School No.1 (Girls) , Madanpur Khadar Village",07090420706,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,45,62,91,135,171,0,0,0,0,0,0,0,504,602,62,15,15
"SDMC Primary School (Girls) , Aali Village, P.O. Sarita Vihar",07090420707,Delhi,SOUTH EAST,DOE ZONE-29,"1925400-Govt. Girls Sr. Sec. School No.4, Molar Band, New Delhi",104-S (Sarita Vihar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,125,176,217,258,270,0,0,0,0,0,0,0,1046,1310,176,18,18
"SDMC Pratibha Vidyalaya No.2 (Girls) , Madanpur Khadar Village",07090420708,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,43,74,123,114,150,0,0,0,0,0,0,0,504,504,74,14,14
"SDMC Primary School No.2 (Boys) , Madanpur Khadar Village",07090420709,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,43,63,82,102,111,0,0,0,0,0,0,0,401,401,63,7,7
"SDMC Primary School (Boys) , Madanpur Khadar J.J. Phase – II",07090420710,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,33,70,94,122,148,0,0,0,0,0,0,0,467,467,70,11,11
"SDMC Primary School (Boys) , Madanpur Khadar J.J. Phase – III",07090420711,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,93,137,180,233,185,0,0,0,0,0,0,0,828,828,137,11,11
"Amar Singh Public School,Vill-Aali, School Rd., New Delhi",07090620701,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,53,66,57,42,49,0,0,0,0,0,0,0,267,267,66,9,9
"Raj Public School,Madan Pur Khadar, New Delhi",07090620702,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,13,24,17,23,0,0,0,0,0,0,0,92,92,13,5,5
"New National Public School,171-A Madanpur Khadar New Delhi",07090620703,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,17,17,17,15,0,0,0,0,0,0,0,83,83,17,5,5
"Harswroop Memorial School,Plot No-7-A Block Main Rd. Madan Pur Extn. Badar Pur New Delhi",07090620704,Delhi,SOUTH EAST,DOE ZONE-29,"1925051-Govt. Boys Sr. Sec. School No.2, Near DDA Flats, Badarpur New Delhi",095-S (Badarpur),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,35,28,26,8,0,0,0,0,0,0,0,103,103,35,5,5
"Sita Ram Public School,Madanpur Khhadar, New Delhi",07090620705,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,16,26,17,32,0,0,0,0,0,0,0,107,107,16,5,5
"Lakshay Bharti School,C 104, Aali Vihar, New Delhi",07090620707,Delhi,SOUTH EAST,DOE ZONE-29,"1925400-Govt. Girls Sr. Sec. School No.4, Molar Band, New Delhi",102-S (Abul Fazal Enclave),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,62,53,57,15,0,0,0,0,0,0,0,234,234,62,11,11
"Gods Grace (South Campus) School,30-33(Kh.613,614,615) Madan Pur Khadar,New Delhi",07090620708,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",103-S (Madanpur Khadar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,8,16,13,12,0,0,0,0,0,0,0,49,51,8,7,7
"Jai Hind Public School,E 127, Block E, Aali Vihar, New Delhi",07090620709,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,65,78,61,75,86,0,0,0,0,0,0,0,365,365,78,10,10
"Kanhaiya Public School,Plot No. 394, A-Block Ali Vihar, Sarita Vihar New Delhi",07090620801,Delhi,SOUTH EAST,DOE ZONE-29,"1925062-Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",104-S (Sarita Vihar),110076,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,9,18,29,14,0,0,0,0,0,0,0,83,83,9,5,5
"Govt. Co-ed. Sr. Sec. School,Pochan Pur, New Delhi",07080113604,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,284,214,205,181,125,284,184,1477,1477,0,51,51
"Rajkiya Pratibha Vikas Vidyalaya,Sector - 19, Dwarka, New Delhi",07080113610,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,0,0,103,81,102,88,138,512,512,0,38,38
"Govt. Co-ed. Sr. Sec. School,Dwarka Sector-22, New Delhi",07080114101,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",047-S (Dwarka-C),110077,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,176,163,215,205,206,181,73,1219,1219,0,51,51
"Govt. Co-ed. Sr. Sec. School,Dhulsiras, Bamnoli, New Delhi",07080114102,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",048-S (Bijwasan),110077,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,142,137,127,138,83,116,64,807,807,0,37,37
"Govt. Girls Sr. Sec. School,Bharthal, Bijwasan, New Delhi",07080114103,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",048-S (Bijwasan),110077,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,413,422,420,365,363,362,280,2625,2625,0,87,87
"Govt. Sarvodaya Bal Vidyalaya,Bharthal, Bijwasan, New Delhi",07080114104,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,78,85,78,80,78,411,333,356,313,310,377,240,2739,2819,85,93,93
"School of Excellence,Sector-22, Dwarka, New Delhi",07080114105,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,69,71,74,72,74,0,0,0,0,80,69,169,678,678,71,61,61
"Govt. Sarvodaya Kanya Vidyalaya,Raj Nagar, Palam Colony, New Delhi",07080114201,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,74,68,78,78,75,165,135,183,165,146,219,139,1525,1604,68,66,66
"Govt. Sarvodaya Kanya Vidyalaya,Raj Nagar-II, Palam Colony, New Delhi",07080114202,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",046-S (Raj Nagar),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,79,80,79,80,80,301,267,257,268,223,330,199,2243,2363,80,89,89
"Govt. Boys Sr. Sec. School,Raj Nagar Extension, Part-II New Delhi",07080114204,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",046-S (Raj Nagar),110077,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,325,346,232,266,227,196,159,1751,1751,0,62,62
"Govt. Sarvodaya Kanya Vidyalaya,Shahbad Mohammadpur, New Delhi",07080114302,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,1-Department of Education,1-Department of Education,,2-Urban,27,29,21,24,22,89,90,80,77,67,62,39,627,647,29,36,36
"Queen's Valley School,Site-B Sect-8, Phase-I,Dwarka",07080313605,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",047-S (Dwarka-C),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,111,123,187,200,195,237,237,240,224,230,200,184,2368,2598,123,72,72
"R.D. Rajpal Public School,Sector-9, Dwarka, New Delhi",07080313610,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,279,270,202,236,199,164,173,144,160,195,121,140,2283,2616,270,81,81
"Delhi International School,Sector 23, Dwarka, New Delhi",07080313612,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,73,88,97,140,164,126,100,110,87,78,67,60,1190,1304,88,78,78
"ITL Public School,Sector - 9 Dwarka, New Delhi",07080313614,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,188,189,188,187,188,184,178,186,188,178,161,140,2155,2501,189,107,107
"St. Mary's School,Sector - 19, Dwarka, New Delhi",07080313618,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",036-S (Dwarka - A),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,199,192,209,208,212,212,209,207,201,200,176,166,2391,2391,192,87,87
"The Indian Heights School,Sector-23, Dwarka, New Delhi",07080313637,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,121,126,147,130,140,139,136,129,99,76,68,62,1373,1578,126,64,64
"New Modern Green Valley Public School,MBR Enclave, Pochanpur, Sec 23, Dwarka, New Delhi",07080313642,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",038-S (Dwarka-B),110077,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,39,33,21,25,25,24,14,13,0,0,0,0,194,242,33,13,13
"New Era Public School,Pochanpur, Sec-24, Dwarka, New Delhi",07080313643,Delhi,SOUTH WEST B,DOE ZONE-21,"1821037-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",047-S (Dwarka-C),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,31,40,24,19,32,26,36,36,31,28,28,378,418,31,22,22
"M D R Public School,Satyam Puram, Jharoda Kalan Border, Delhi",07080313922,Delhi,SOUTH WEST B,DOE ZONE-22,"1757110-SDMC Primary School (Girls) , Gopal Nagar, Najafgarh New",041-S (Gopal Nagar),110077,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,32,14,10,9,5,4,4,0,0,0,0,98,157,32,12,12
"Mount Carmel School,Sector-22, Phase-I, Dwarka, New Delhi",07080314101,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",038-S (Dwarka-B),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,226,247,250,247,248,250,250,244,255,248,233,237,2935,2935,247,129,129
"Karan Deep Public School,Village & Po: Bharthal New Delhi",07080314104,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",048-S (Bijwasan),110077,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,1,4,0,4,4,10,1,0,0,0,0,27,27,1,9,9
"Delhi English Academy,Dhoolsiras New Delhi",07080314105,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,46,41,52,69,49,72,64,63,65,63,63,41,688,732,41,33,33
"Shri Ram Public School,Village Bamnoli P.O Dhulsirs, New Delhi",07080314106,Delhi,SOUTH WEST B,DOE ZONE-21,"1821032-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",047-S (Dwarka-C),110077,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,1,1,0,1,6,0,0,0,0,0,0,9,9,1,3,3
"Prudence,Sector-22, Dwarka, New Delhi",07080314112,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",048-S (Bijwasan),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,93,150,178,166,175,149,143,137,127,101,162,158,1739,1849,150,70,70
"Gyan Sagar Public School,P - Block, Raj Nagar II, Palam Colony, New Delhi",07080314204,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",046-S (Raj Nagar),110077,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,79,85,76,78,91,88,73,91,100,99,100,105,1065,1145,85,58,58
