School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GYANDEEP VIDHYALAYA,06191609916,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.3,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,20,24,26,24,22,21,22,0,0,0,0,179,179,20,8,8
"VARDHMAN INTERNATIONAL SCHOOL, SECTOR-46",06191609917,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.3,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,6,7,7,9,5,5,0,2,0,0,0,50,50,6,5,5
Eros Convent School NIT 3,06191609918,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.3,121001,1-Primary,3-Co-educational,1,3,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,10,15,0,0,0,0,0,0,0,0,0,50,50,10,5,5
GMSPS NIT NO.5,06191610001,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,2-Urban,41,77,68,50,35,0,0,0,0,0,0,0,271,271,77,8,8
GGMSPS NIT NO.5,06191610002,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,2-Urban,67,95,91,79,84,0,0,0,0,0,0,0,416,416,95,14,14
GSSS NIT NO.5,06191610003,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,89,77,74,103,66,152,63,624,624,0,26,26
GGSSS NIT NO.5,06191610004,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,144,151,161,196,183,320,233,1388,1388,0,38,38
"SHRI GURU TEG BAHADUR PUBLIC HIGH SCHOOL, NIT-5.",06191610006,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,31,26,27,26,29,32,35,28,30,0,0,288,288,31,15,15
"HAPPY PUBLIC SCHOOL, 5J-57",06191610007,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.5,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,12,12,14,16,14,14,4,6,8,0,0,109,109,12,7,7
KENDRIYA VIDYALAYA NO.1 FARIDABAD (Code-1414),06191610008,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,134,144,142,145,153,161,155,154,136,158,156,127,1765,1765,144,39,39
"ROSE MONT SR. SEC. SCHOOL, 5P-24-25",06191610009,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,7,8,14,12,20,14,36,30,45,29,0,222,222,7,13,13
"S.D HIGH SCHOOL, N.I.T 5",06191610010,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,36,34,36,36,36,45,42,128,154,0,0,594,594,36,13,13
"ST. JOSEPHS CONVENT SCHOOL, NIT-5",06191610011,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,256,273,272,244,232,215,218,232,199,212,206,200,2759,2759,273,64,64
KENDRIYA VIDYALAYA NO.2 FARIDABAD (Code-1415),06191610012,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,86,96,93,99,99,110,107,102,107,108,174,166,1347,1347,96,43,43
KENDRIYA VIDYALAYA NO.3 FARIDABAD (Code-1416),06191610013,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,92,98,87,83,84,83,82,81,52,61,82,85,970,970,98,23,23
"BLUE BIRD MIDDLE SCHOOL, 5K-85",06191610014,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.5,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,7,6,7,8,0,0,0,0,0,0,0,35,35,7,4,4
"SANSKAR PUBLIC SCHOOL,NH-5/40, NIT",06191610015,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,NIT NO.5,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,8,4,14,4,0,0,0,0,0,0,0,40,40,8,5,5
Samanvay Convent School N H 5,06191610016,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,NIT NO.5,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,12,13,16,16,14,8,8,0,0,0,0,96,96,12,8,8
GPS RAHUL COLONY,06191610201,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,RAHUL COLONY,121001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,73,66,66,32,46,0,0,0,0,0,0,0,283,283,66,8,8
GPS RAJIV COLONY,06191610401,Haryana,FARIDABAD,FARIDABAD,GMSSSS NANGLA GUJRAN,RAJIV COLONY,121001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,27,17,24,20,32,0,0,0,0,0,0,0,120,120,17,4,4
"B.N PUBLIC SCHOOL, BADKHAL ENCLAVE",06191610703,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,BADKHAL,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,23,25,28,38,27,44,41,263,282,180,187,1149,1149,23,50,50
"K.L MEHTA DAYANAND PUBLIC SCHOOL, 5K. 55. 56",06191610705,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,SECTOR-18,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,16,11,14,10,21,14,13,16,15,0,0,136,136,16,10,10
GPS SECTOR-21 C,06191610901,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,17,18,22,25,25,0,0,0,0,0,0,0,107,107,18,2,2
"ANGELS PUBLIC SCHOOL, SEC-21A",06191610902,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,4,16,17,26,15,30,39,39,60,41,56,48,391,391,16,29,29
"BAJRANG SHIKSHA NIKETAN HIGH SCHOOL, SECTOR-21B",06191610903,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,8,3,12,7,13,6,10,9,19,0,0,96,96,8,8,8
"SHREERAM MODEL SCHOOL, SECTOR-21, FARIDABAD",06191610904,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,9,18,20,46,55,53,264,217,210,214,197,1319,1319,9,74,74
"JIVA PUBLIC SCHOOL, SEC. 21B",06191610906,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,95,118,124,128,137,111,155,127,107,93,63,62,1320,1410,118,99,99
"RYAN INTERNATIONAL SCHOOL, SECTOR-21 B",06191610907,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,118,108,163,160,193,189,189,190,196,230,263,244,2243,2243,108,85,85
MOTHERS SACRED HEART ADADMEY,06191610909,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 C,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,8,5,7,8,9,6,5,0,0,0,0,54,68,8,10,10
GMSPS SECTOR-21 D,06191611001,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 D,121001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,64,63,72,77,72,0,0,0,0,0,0,0,348,348,63,6,6
GSSS SECTOR 21 D,06191611002,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 D,121001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,84,92,88,118,71,64,42,559,559,0,12,12
"ASHA CONVENT SCHOOL, S.G.M NAGAR",06191611003,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,SECTOR-21 D,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,55,57,54,47,49,50,53,52,0,0,0,0,417,417,57,10,10
"ST. LUKE HIGH SCHOOL, INDRA ENCLAVE",06191611004,Haryana,FARIDABAD,FARIDABAD,GSSS M.M.PUR,SECTOR-21 D,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,26,41,41,44,47,33,56,46,53,45,0,0,432,474,41,20,20
Bal Vikas Primary school sector 29,06191611405,Haryana,FARIDABAD,FARIDABAD,GSSS AJRONDA,SECTOR-29,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,19,14,12,11,0,0,0,0,0,0,0,88,88,19,6,6
GPS S.G.M. NAGAR,06191611501,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,39,33,26,20,22,0,0,0,0,0,0,0,140,140,33,4,4
VIBHA PUBLIC SCHOOL SGM NAGAR,06191611510,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,5,5,3,4,3,3,3,0,0,0,0,0,26,26,5,5,5
"G.B.L CONVENT SCHOOL,SGM NAGAR",06191611511,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,66,49,54,61,74,0,0,0,0,0,0,0,304,304,49,15,15
RAHUL PUBLIC SR. SEC. SCHOOL,06191611512,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,43,35,49,47,40,46,50,39,50,27,21,484,550,43,15,15
MAANAS BHARTI PUBLIC SCHOOL,06191611513,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,28,28,23,25,26,21,22,24,0,0,0,0,197,197,28,7,7
"SANT GYN PUBLIC SCHOOL, S.G.M NAGAR",06191611514,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,1,7,9,8,7,9,2,0,0,0,0,43,43,1,6,6
"EX ARMY PUBLIC SCHOOL,S.G.M NAGAR",06191611515,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,13,18,11,17,14,10,8,15,22,0,0,147,147,13,10,10
"TAGORE PUBLIC SCHOOL, S.G.M NAGAR",06191611517,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,9,26,23,23,7,0,0,0,0,0,0,91,91,9,4,4
"SHIKSHA RATTAN PUBLIC SCHOOL, SGM NAGAR",06191611518,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,31,19,23,25,17,30,28,35,28,0,0,266,331,31,10,10
"D.D PUBLIC SCHOOL, S.G.M NAGAR",06191611519,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,4,4,2,5,2,4,2,0,0,0,0,26,26,4,6,6
"SNEH VIDYA NIKETAN SR. SEC. SCHOOL, S.G.M NAGAR",06191611522,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,23,41,52,40,29,37,32,35,62,108,65,102,626,626,41,18,18
"KIDS PARADISE SCHOOL, G. 211, GALI NO. 1, S.G.M NAGAR",06191611523,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,17,23,6,14,12,7,11,0,0,0,0,115,142,17,10,10
"ST. VYAS CONVENT SCHOOL, S.G.M NAGAR",06191611524,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,19,20,16,23,0,0,0,0,0,0,0,93,93,19,8,8
"SHAKTIPEETH PUBLIC SCHOOL,S.G.M NAGAR",06191611525,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,114,103,112,125,110,112,117,73,0,0,0,0,866,866,103,9,9
SHIVA PUBLIC SCHOOL,06191611528,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,4,15,6,13,8,9,17,0,0,0,0,72,72,4,8,8
"B.M. CONVENT SCHOOL, NANGLA ENCLAVE",06191611529,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,15,14,13,12,12,15,12,0,0,0,0,110,110,15,7,7
"K.R CONVENT SCHOOL, S.G.M NAGAR",06191611530,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,12,12,13,16,8,9,13,0,0,0,0,100,100,12,5,5
"LIFE LINE PUBLIC SCHOOL, S.G.M NAGAR",06191611531,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,3,16,8,12,11,9,3,0,0,0,0,65,65,3,6,6
"S.V.M KIDS CONVENT SCHOOL, S.G.M NAGAR",06191611532,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,17,26,14,26,0,0,0,0,0,0,0,99,125,17,9,9
"VRINDA INTERNATIONAL SCHOOL, S.G.M NAGAR",06191611533,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,11,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,27,46,42,29,31,43,32,53,51,40,0,426,439,27,28,28
"GOD WIN PUBLIC SCHOOL, G-265, S.G.M NAGAR",06191611534,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,10,8,8,8,6,3,4,0,0,0,0,50,50,10,8,8
"MODERN B.M.R PUBLIC SCHOOL, S.G.M NAGAR",06191611535,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,8,9,12,10,6,7,6,6,0,0,0,0,64,64,9,8,8
"RAJ VIDYA MANDIR, S.G.M. NAGAR",06191611536,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,2,5,5,0,8,3,0,0,0,0,0,29,29,2,6,6
"BABA NIHAL SINGH, S.G.M. NAGAR",06191611537,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,11,9,9,8,7,8,6,0,0,0,0,71,71,11,7,7
"B.N. PUBLIC SCHOOL, SGM NAGAR",06191611538,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,S.G.M. NAGAR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,38,39,42,47,36,40,51,0,0,0,0,311,311,38,27,27
"SARDAR PATEL HIGH SCHOOL,DABUA COLONY",06191612441,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,4,5,4,2,6,5,5,57,44,0,0,132,132,4,5,5
"R.D SR. SEC SCHOOL,DABUA COLONY",06191612443,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,4,10,7,13,9,10,25,9,65,65,69,34,320,320,10,7,7
"S.B.N PUBLIC SCHOOL,SGM NAGAR",06191612454,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,FARIDABAD CITY,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,27,24,23,27,20,0,0,0,0,0,0,0,121,121,24,4,4
VIKLANG PRATHMIC PATHSALA,06191612459,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,10,9,6,6,0,0,0,0,0,0,0,40,66,10,7,7
"SANSKAR BHARTI CONVENT SCHOOL, DABUA COLONY",06191612462,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,10,7,12,10,8,8,8,0,0,0,0,72,72,10,8,8
S.S.D SR. SEC. SCHOOL,06191612463,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,14,16,13,16,16,19,30,23,28,21,16,219,219,14,15,15
MODERN TAKSH-SHILA VIDYA MANDIR,06191612465,Haryana,FARIDABAD,FARIDABAD,GSSS SARAN,FARIDABAD CITY,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,37,49,34,33,19,31,28,29,34,0,0,311,311,37,11,11
KHALSA SR. SEC. SCHOOL,06191612468,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,FARIDABAD CITY,121001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,24,29,29,31,31,31,28,203,203,0,12,12
VIDYA NIKETAN SCHOOL,06191612486,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.3,FARIDABAD CITY,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,80,111,108,154,184,179,243,232,305,320,296,294,2506,2579,111,94,94
"KHALSA PUBLIC SR. SEC, SCHOOL",06191612497,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,FARIDABAD CITY,121001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,21,27,34,40,0,0,0,0,0,0,0,152,152,21,10,10
K.L MEHTA DAYANAND HIGH SCH 1E64,06191612499,Haryana,FARIDABAD,FARIDABAD,GSSS NIT NO.1,FARIDABAD CITY,121001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,13,10,16,21,23,14,18,41,51,0,0,220,253,13,7,7
"Delhi Public School, Sec. 98, Greater Faridabad",06194100133,Haryana,FARIDABAD,FARIDABAD,GSSS KHERI KALAN,BUDENA,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,68,46,27,29,30,31,39,0,0,0,0,304,361,68,29,29
"DAV POLICE PUBLIC SCHOOL, SEC-30",06194100139,Haryana,FARIDABAD,FARIDABAD,GSSS FARIDABAD OLD,SECTOR-30,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,74,73,67,79,66,56,48,53,0,0,0,0,516,631,73,31,31
"Little Lords Convent School, Sector-76",06194100170,Haryana,FARIDABAD,FARIDABAD,GSSS KHERI KALAN,KHERI KALAN,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,15,13,11,9,5,6,3,4,0,0,0,0,66,66,13,7,7
"JMD Convent School, Kureshipur",06194100171,Haryana,FARIDABAD,FARIDABAD,GMSSSS NANGLA GUJRAN,KURESHIPUR,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,22,25,24,26,12,14,9,0,0,0,0,151,151,22,12,12
"K.K Public School, New Indra Complex",06194100173,Haryana,FARIDABAD,FARIDABAD,GSSS FARIDABAD OLD,FARIDABAD OLD,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,9,9,19,9,9,7,3,0,0,0,0,81,81,9,8,8
"Hans Memorial Public School, Bharat Colony",06194100174,Haryana,FARIDABAD,FARIDABAD,GSSS FARIDABAD OLD,FARIDABAD OLD,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,11,12,24,14,22,9,15,0,0,0,0,117,117,11,8,8
"GURUKUL INDERPRASTHA,ARYA NAGAR",06194100522,Haryana,FARIDABAD,FARIDABAD,GSSS SARAI KHAWAJA,SARAI KHAWAJA,121001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,7,4,7,13,0,0,0,0,31,31,0,8,8
"SHRI SAI INTERNATIONAL SCHOOL., DABUA GAZIPUR ROAD",06194100544,Haryana,FARIDABAD,FARIDABAD,GMSSSS NANGLA GUJRAN,GAZIPUR,121001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,23,30,39,40,29,38,57,0,0,0,0,278,278,23,6,6
"R.L.PUBLIC HIGH SCHOOL, PIYALA",06190107804,Haryana,FARIDABAD,BALLABGARH,GSSS SEEKRI,PIYALA,121002,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,21,25,21,23,22,19,25,22,15,45,0,0,238,238,25,12,12
"VIDHYA BHAWAN HIGH SCHOOL, SEC 3",06190111264,Haryana,FARIDABAD,FARIDABAD,GSSS FARIDABAD OLD,FARIDABAD OLD,121002,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,35,46,46,41,58,38,47,48,40,31,0,0,430,465,46,16,16
