School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"Atal Adarsh Prathmik Vidyalaya,DG-Block Sarojni Nagar, New Delhi",070507ND605,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",008-N.D (Ndmc-Charge No.8),110023,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,15,22,21,21,29,0,0,0,0,0,0,0,108,125,22,6,6
"Atal Adarsh Sr. Secondary Vidyalaya ,Kidwai Nagar New Delhi",070507ND607,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",007-N.D (Ndmc-Charge No.7),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,3-Local body,3-Local body,,2-Urban,111,102,109,112,104,191,162,162,216,133,134,97,1633,1736,102,56,56
"Atal Adarsh Prathmik Vidyalaya ,Kidwai Nagar New Delhi",070507ND610,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",007-N.D (Ndmc-Charge No.7),110023,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,66,75,85,77,94,0,0,0,0,0,0,0,397,480,75,16,16
"Atal Adarsh Prathmik Vidyalaya ,B -Avenue Sarojni Nagar, New Delhi",070507ND702,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",008-N.D (Ndmc-Charge No.8),110023,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,47,61,59,65,53,0,0,0,0,0,0,0,285,377,61,17,17
"Atal Adarsh Secondary Vidyalaya,Babu Market Sarojni Nagar, New Delhi",070507ND704,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",008-N.D (Ndmc-Charge No.8),110023,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,3-Local body,3-Local body,,2-Urban,31,30,34,29,38,64,61,29,47,42,0,0,405,427,30,20,20
"Navyug Sr. Secondary School,Sarojni Nagar New Delhi",070507ND706,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",008-N.D (Ndmc-Charge No.8),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,3-Local body,3-Local body,,2-Urban,65,73,76,78,80,111,125,120,118,154,109,109,1218,1218,73,39,39
"Atal Adarsh Secondary Vidyalaya Day Time,Kidwai Nagar New Delhi",070507ND708,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",009-N.D (Ndmc-Charge No.9A),110023,6-Pr. Up Pr. and Secondary Only,2-Girls,1,10,3-Local body,3-Local body,,2-Urban,10,14,13,22,21,21,14,14,20,13,0,0,162,162,14,12,12
"Atal Adarsh Secondary Vidyalaya,Netaji Nagar, New Delhi",070507ND802,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",009-N.D (Ndmc-Charge No.9A),110023,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,3-Local body,3-Local body,,2-Urban,20,23,23,19,17,44,50,25,40,17,0,0,278,294,23,18,18
KENDRIYA VIDYALAYA INA COLONY (Code-1423),070509ND401,Delhi,NEW DELHI,DOE ZONE-26,"2026141-Navyug Sr. Secondary School, Laxmi Bai Nagar, New Delhi",001-N.D (Ndmc-Charge No.1),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,129,127,124,120,124,139,141,124,118,135,162,125,1568,1568,127,51,51
"Mukherjee Public School,Sarojini Nagar New Delhi",070512ND601,Delhi,NEW DELHI,DOE ZONE-26,"2026091-Atal Adarsh Sr. Secondary Vidyalaya , Bapu Dham, New Delhi",009-N.D (Ndmc-Charge No.9A),110023,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,12,26,12,14,0,0,0,0,0,0,0,81,101,12,10,10
"Govt. Sarvodaya Vidyalaya,G-Block, Netaji Nagar, New Delhi",07080116702,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",009-N.D (Ndmc-Charge No.9A),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,5,16,9,14,21,32,29,35,44,29,65,46,345,348,16,26,26
"Govt. Co-ed. Sr. Sec. School,Laxmi Bai Nagar, New Delhi",070801ND801,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",004-N.D (Ndmc-Charge No.4),110023,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,19,18,36,40,39,149,60,361,361,0,22,22
"Govt. Sarvodaya Kanya Vidyalaya No.1,Sarojini Nagar, New Delhi",070801ND803,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",009-N.D (Ndmc-Charge No.9A),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,17,30,36,39,52,33,46,72,52,83,88,59,607,622,30,36,36
"Govt. Girls Sr. Sec. School No.3,Sarojini Nagar, New Delhi",070801ND804,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,16,14,20,43,32,65,57,247,247,0,27,27
"Govt. Boys Sr. Sec. School No.4,Sarojini Nagar New Delhi",070801ND805,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",010-N.D (Ndmc-Charge No.9B),110023,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,8,9,17,29,38,104,86,291,291,0,24,24
"Govt. Boys Sr. Sec. School No.3,Sarojini Nagar New Delhi",070801ND806,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,9,9,21,25,30,93,85,272,272,0,24,24
"Govt. Sarvodaya Bal Vidyalaya No.1 (Ganesh Shankar Vidyarthi),Sarojini Nagar New Delhi",070801ND807,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,5,13,9,11,23,25,28,40,65,78,108,102,507,514,13,31,31
"Vinay Nagar Bengali Sr. Sec. School,A.K. Roy Marg, Sarojini Nagar, New Delhi",07080200802,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,20,44,71,76,77,83,100,110,128,128,154,133,1124,1124,44,41,41
"Khalsa Middle School,Sarojini Nagar, New Delhi",070802ND801,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,2-Primary with Upper Primary,3-Co-educational,1,8,4-Government Aided,4-Government Aided,,2-Urban,11,10,16,22,24,23,27,26,0,0,0,0,159,159,10,11,11
"D. T. E. A. Sr. Sec. School,Laxmi Bai Nagar, New Delhi",070802ND802,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",005-N.D (Ndmc-Charge No.5),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,65,81,80,80,84,112,104,101,88,87,94,77,1053,1053,81,37,37
"Rattan Chand Arya Public School,Y-BLOCK, SAROJINI NAGAR NEW DELHI",070803ND801,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",008-N.D (Ndmc-Charge No.8),110023,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,23,17,25,24,20,24,14,6,0,0,0,0,153,206,17,12,12
KENDRIYA VIDYALAYA SEC-8 R.K.PURAM (Code-1439),07080916802,Delhi,SOUTH WEST A,DOE ZONE-19,"1719029-Govt. Sarvodaya Kanya Vidyalaya No.1, Sarojini Nagar, New Delhi",065-S (R.K. Puram),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,271,317,312,366,367,363,372,381,304,314,415,350,4132,4132,317,128,128
"Govt. Sarvodaya Vidyalaya (Rani Durgawati),Kidwai Nagar, New Delhi",07090115701,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",058-S (Kasturba Nagar),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,31,44,47,56,57,236,210,185,157,201,184,147,1555,1594,44,58,58
"St. John's Convent School,Lodhi Road Complex, New Delhi",07090316412,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",058-S (Kasturba Nagar),110023,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,25,24,25,19,19,15,12,0,0,0,0,158,192,25,17,17
"Green Fields School,A-2 BLOCK, SAFDARJUNG ENCLAVE, NEW DELHI",07090316413,Delhi,SOUTH,DOE ZONE-23,"1959020-SDMC Primary School (Co.ed) , Arjun Nagar",061-S (Safdarjung Enclave),110023,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,152,152,213,213,209,233,232,218,214,201,221,244,2502,2502,152,82,82
"Rajkiya Pratibha Vikas Vidyalaya,Near Krishana Market, Lajpat Nagar New Delhi",07090115501,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,0,0,102,91,100,87,133,513,513,0,40,40
"Govt. Sarvodaya Bal Vidyalaya (Shaheed Hemu Kalani),Ring Road, Lajpat Nagar New Delhi",07090115502,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,41,65,66,59,53,172,144,146,197,170,353,208,1674,1719,65,62,62
"Govt. Sarvodaya Kanya Vidyalaya (Georgi Stoikov Rakovski),Block-C, Defence Colony, New Delhi",07090115704,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",058-S (Kasturba Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,56,63,72,64,65,71,94,80,81,64,101,49,860,923,63,40,40
"Govt. Boys Sr. Sec. School,Varun Marg, Defence Colony, New Delhi",07090115705,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",058-S (Kasturba Nagar),110024,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,121,97,65,108,55,90,57,593,593,0,30,30
"Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita),Block-A, Defence Colony, New Delhi",07090115801,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",059-S (Andrews Ganj),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,59,49,63,54,79,179,158,152,151,138,191,142,1415,1448,49,54,54
"Govt. Co-ed. Sr. Sec. School,Lajpat Nagar New Delhi",07090115901,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,94,111,75,111,86,271,107,855,855,0,39,39
"S.R.S.D. Sr. Sec. School,Lajpat Nagar Part-IV New Delhi",07090215501,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",057-S (Lajpat Nagar),110024,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,91,93,89,94,96,123,61,647,647,0,24,24
"Shri Guru Singh Sabha Sec. School,Lajpat Nagar,Part-I, New Delhi",07090215502,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,7-Upper Pr. and Secondary,3-Co-educational,6,10,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,14,15,22,18,22,0,0,91,91,0,3,3
"S.E.S. Baba Nebh Raj Sr. Sec. School,Lajpat Nagar,Part-I, New Delhi",07090215503,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,55,60,96,102,91,110,103,107,96,111,95,93,1119,1119,60,35,35
"S. S. Khalsa Sr. Sec. School,Lajpat Nagar Part-IV New Delhi",07090216001,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",059-S (Andrews Ganj),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,38,42,43,55,71,57,113,99,109,132,180,117,1056,1056,42,20,20
"Balwant Rai Mehta Vidya Bhawan,Lajpat Nagar Part-IV New Delhi",07090216002,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",058-S (Kasturba Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,80,81,85,86,87,85,78,91,94,84,123,108,1082,1082,81,40,40
"Institution For The Blind,Amar Colony, Lajpat Nagar-IV, New Delhi",07090216003,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",059-S (Andrews Ganj),110024,2-Primary with Upper Primary,1-Boys,1,8,4-Government Aided,4-Government Aided,,2-Urban,8,7,13,9,9,8,8,6,0,0,0,0,68,68,7,9,9
"The Frank Anthony Public School,Lajpat Nagar-IV, New Delhi",07090315502,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",057-S (Lajpat Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,287,307,302,284,258,239,232,208,217,213,150,182,2879,3399,307,112,112
"Hemnani Public School,Baba Nebhari School Marg Lajpat Nagar-I, New Delhi",07090315601,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,39,38,39,36,65,49,52,60,45,62,62,581,621,39,33,33
"Dr. Radhakrishnan Intenational School,C-Block, Defence Colony, New Delhi",07090315701,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",059-S (Andrews Ganj),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,29,22,21,29,36,40,31,29,50,63,82,61,493,537,22,14,14
"South Delhi Public School,D - Block Defence Colony, New Delhi",07090315702,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",058-S (Kasturba Nagar),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,90,86,97,78,80,95,81,123,115,111,121,100,1177,1334,86,51,51
"Saraswati Bal Mandir,A-Block, Amar Colony, Lajpat Nagar-IV, New Delhi",07090316004,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,29,39,40,38,28,19,30,0,0,0,0,256,293,29,13,13
"SDMC Primary School Hindi & Bengali (Co.ed) , Kilokari Tank Jal Vihar New",07090415501,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,49,58,57,42,45,0,0,0,0,0,0,0,251,324,58,8,8
"SDMC Primary School (Co.ed) , Krishna Mkt. G-Block, Lajpat Nagar",07090415503,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,15,17,20,15,22,0,0,0,0,0,0,0,89,112,17,4,4
"SDMC Primary School (Co.ed) , Lajpat Nagar Part-II New",07090415504,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,14,19,27,23,16,0,0,0,0,0,0,0,99,109,19,4,4
"SDMC Primary School (Co.ed) , Vinoba Puri New",07090415505,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,14,11,20,24,26,0,0,0,0,0,0,0,95,104,11,4,4
"SDMC Primary School (Co.ed) , C Block, Lajpat Nagar Part- III New",07090415506,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",058-S (Kasturba Nagar),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,71,111,97,125,115,0,0,0,0,0,0,0,519,616,111,11,11
"SDMC Pratibha Vidyalaya (Co.ed) , Lajpat Nagar Part-I New",07090415901,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",059-S (Andrews Ganj),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,20,26,22,26,30,0,0,0,0,0,0,0,124,155,26,7,7
"SDMC Pratibha Vidyalaya (Co.ed) , C-Block Defence Colony",07090415905,Delhi,SOUTH EAST,DOE ZONE-25,"1924025-Govt. Sarvodaya Kanya Vidyalaya (Sister Nivedita), Block-A, Defence Colony, New Delhi",059-S (Andrews Ganj),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,28,55,52,57,72,0,0,0,0,0,0,0,264,304,55,10,10
"SDMC Pratibha Vidyalaya (Girls) , Dayanand Colony Lajpat Nagar Part- IV New",07090416002,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",060-S (Kotla Mubarakpur),110024,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,30,48,60,68,70,0,0,0,0,0,0,0,276,358,48,9,9
"SDMC Pratibha Vidyalaya (Boys) , Dayanand Colony Lajpat Nagar Part- IV New",07090416003,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",059-S (Andrews Ganj),110024,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,40,52,58,60,89,0,0,0,0,0,0,0,299,299,52,7,7
"SDMC Primary School (Co.ed) , Amar Colony New",07090416004,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",059-S (Andrews Ganj),110024,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,52,63,56,76,46,0,0,0,0,0,0,0,293,374,63,6,6
"Guru Singh Sabha Primary School,,Lajpat Nagar New Delhi",07090515501,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,4-Government Aided,4-Government Aided,,2-Urban,4,7,9,11,20,0,0,0,0,0,0,0,51,51,7,4,4
"SIVNANDA VIDYA BHAWAN,Shivananda Marg Amar Colony Lajpat Ngr IV, New Delhi",07090616001,Delhi,SOUTH EAST,DOE ZONE-25,"1958067-SDMC Pratibha Vidyalaya (Girls) , Shri Niwas Puri New",057-S (Lajpat Nagar),110024,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,6,24,17,15,0,0,0,0,0,0,0,75,75,6,5,5
KENDRIYA VIDYALAYA ANDREWS GANJ (Code-1404),07090915901,Delhi,SOUTH EAST,DOE ZONE-25,"1924027-Govt. Sarvodaya Kanya Vidyalaya No.2, East of Kailash, New Delhi",060-S (Kotla Mubarakpur),110024,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,316,375,347,368,366,368,403,384,365,365,429,338,4424,4424,375,112,112
"Govt. Boys Sr. Sec. School,Joga Bai, Jamia Nagar New Delhi",07090120501,Delhi,SOUTH EAST,DOE ZONE-25,"1958044-SDMC Primary School (Co.ed) , Masih Garh",100-S (Zakir Nagar),110025,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,603,433,382,389,277,248,128,2460,2460,0,61,61
"Govt. Sarvodaya Kanya Vidyalaya,Joga Bai, Jamia Nagar New Delhi",07090120602,Delhi,SOUTH EAST,DOE ZONE-25,"1958044-SDMC Primary School (Co.ed) , Masih Garh",100-S (Zakir Nagar),110025,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,1-Department of Education,1-Department of Education,,2-Urban,44,0,0,0,0,503,505,483,488,382,360,219,2984,3041,0,89,89
"Govt. Sarvodaya Kanya Vidyalaya,Noor Nagar, Jamia Nagar, New Delhi",07090120603,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",104-S (Sarita Vihar),110025,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,1-Department of Education,1-Department of Education,,2-Urban,80,80,80,77,80,418,397,394,425,301,518,314,3164,3279,80,94,94
"Govt. Sarvodaya Kanya Vidyalaya,New Friends Colony New Delhi",07090120604,Delhi,SOUTH EAST,DOE ZONE-25,"1958044-SDMC Primary School (Co.ed) , Masih Garh",090-S (Kalkaji),110025,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,81,80,81,80,79,370,368,387,354,292,236,184,2592,2668,80,80,80
"Govt. Boys Sr. Sec. School (Chander Shekhar Azad),New Friends Colony, New Delhi",07090120605,Delhi,SOUTH EAST,DOE ZONE-25,"1958044-SDMC Primary School (Co.ed) , Masih Garh",089-S (Sri Niwas Puri),110025,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,445,475,419,357,291,224,168,2379,2379,0,71,71
"Govt. Sarvodaya Bal Vidyalaya,Noor Nagar, Okhla, New Delhi",07090120606,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",101-S (Jasola Vihar),110025,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,1-Department of Education,1-Department of Education,,2-Urban,74,82,82,87,82,564,513,398,529,380,575,281,3647,3714,82,81,81
"Govt. Girls Sr. Sec. School,Jasola Village Shaheen Bagh, New Delhi",07090120801,Delhi,SOUTH EAST,DOE ZONE-29,"1925035-Govt. Sarvodaya Kanya Vidyalaya, Noor Nagar, Jamia Nagar, New Delhi",101-S (Jasola Vihar),110025,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,513,449,458,507,342,399,212,2880,2880,0,75,75
