School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GPS KHARKHARA,06160305501,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHARKHARA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,9,4,12,6,0,0,0,0,0,0,0,41,41,9,4,4
GPS KHATOD,06160305902,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS BUDIN,KHATOD,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,8,15,11,14,0,0,0,0,0,0,0,55,55,8,2,2
GHS KHATOD,06160305903,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS BUDIN,KHATOD,123029,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,15,11,12,10,0,0,58,58,0,12,12
"RAO PAHLAD SINGH SR. SEC. SCHOOL, KHATOD",06160305904,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS BUDIN,KHATOD,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,123,168,264,256,377,470,494,592,797,858,934,871,6204,6204,168,262,262
GPS KHATODRA,06160306003,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHATODRA,KHATODERA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,7,11,7,11,0,0,0,0,0,0,0,44,44,7,2,2
GSSS KHATODRA,06160306004,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHATODRA,KHATODERA,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,6,15,14,10,15,29,36,125,125,0,13,13
BABA NARAYAN DAS SR. SEC. SCHOOL KHATODRA,06160306005,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHATODRA,KHATODERA,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,56,71,86,76,104,66,81,76,56,73,78,73,896,988,71,37,37
GPS KHUDANA,06160306201,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHUDANA,123029,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,14,21,24,20,0,0,0,0,0,0,0,92,92,14,4,4
GSSS KHUDANA,06160306202,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHUDANA,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,28,27,27,69,73,82,47,353,353,0,14,14
GGPS KHUDANA,06160306203,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHUDANA,123029,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,18,18,29,31,0,0,0,0,0,0,0,121,121,18,5,5
GPS DHANI KHARIGWAN,06160306204,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS AKODA,KHUDANA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,3,4,9,2,0,0,0,0,0,0,0,22,22,3,2,2
GPS DHANI SITA SINGH,06160306205,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHUDANA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,8,6,6,5,0,0,0,0,0,0,0,30,30,8,2,2
MAA DURGA MIDDLE SCHOOL KHUDANA,06160306207,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KHUDANA,KHUDANA,123029,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,20,15,18,19,17,8,9,7,0,0,0,0,113,113,15,6,6
GPS KHURAWATA,06160306601,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,KURAWATA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,9,16,15,9,0,0,0,0,0,0,0,64,64,9,3,3
GHS KHURAWATA,06160306603,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,KURAWATA,123029,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,13,10,18,18,0,0,69,69,0,9,9
GGPS KARELIA BAZAR MAHENDERGARH,06160306702,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,KARELIA BAZAR M.GARH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,11,9,20,8,4,0,0,0,0,0,0,0,52,52,9,2,2
GPS LAWAN,06160306801,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,LAWAN,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,11,13,9,8,0,0,0,0,0,0,0,66,66,11,5,5
GMS LAWAN,06160306802,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,LAWAN,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,3,2,5,0,0,0,0,10,10,0,5,5
GGPS MAHENDERGARH,06160306901,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,30,22,21,18,11,0,0,0,0,0,0,0,102,102,22,2,2
KAPIL VIDHY MANDIR SR.SEC. SCHOOL MAHENDERGARH,06160306902,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,23,18,19,24,30,34,31,30,30,26,39,320,320,23,18,18
HEG SR. SEC. SCH. MAHENDERGARH,06160306904,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,71,62,93,105,100,89,130,132,129,141,139,167,1358,1358,62,54,54
GGSSS MAHENDERGARH,06160306905,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,73,70,59,88,112,127,86,615,615,0,28,28
GMSSSS MAHENDERGARH,06160306906,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,101,150,146,136,155,194,141,1023,1023,0,38,38
N R B HIGH SCHOOL MAHENDERGARH,06160306908,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,8,15,14,15,19,21,13,0,0,0,0,125,125,8,10,10
D.A.V. PUBLIC SCH. MAHENDERGARH,06160306909,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,5,5,8,6,6,6,10,7,0,0,0,0,53,53,5,9,9
YADUVANSHI SHI NIKE SCH. MAHENDERGARH,06160306910,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,70,81,90,115,147,149,181,216,245,276,260,267,2097,2097,81,84,84
HINDU HIGH SCHOOL MAHENDERGARH,06160306911,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,17,24,25,35,30,24,22,16,26,0,0,240,240,17,10,10
SHIRI KRISHNA SSS MAHENDERGARH,06160306914,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,111,120,175,151,207,215,268,263,318,354,359,333,2874,3069,120,118,118
SHARBATI PUBLIC SCH. MAHENDERGARH,06160306915,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,31,42,48,45,52,64,52,71,58,64,63,43,633,633,42,25,25
ALLIANCE INTER. SCH. MAHENDERGARH,06160306917,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,43,41,61,63,51,32,35,0,0,0,0,367,497,43,10,10
CITY WORLD SR. SER. SCH. MAHENDERGARH,06160306919,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,74,66,54,39,17,1,0,0,1,4,2,2,260,322,66,23,23
NATIONAL MODEL HIGH SCH. MAHENDERGARH,06160306920,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,33,42,28,37,25,33,28,34,31,0,0,328,367,33,17,17
MODERN SR. SEC. MAHENDERGARH,06160306922,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,M.GARH,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,31,65,64,68,81,98,107,99,114,128,94,986,986,31,34,34
L R K MIDDLE SCH. MAHENDERGARH,06160306923,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,8,8,10,10,0,0,0,0,0,0,0,46,46,8,4,4
GMSPS MAHENDRAGARH,06160306925,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,54,65,90,135,131,0,0,0,0,0,0,0,475,475,65,15,15
VIDYA NIKETAN HIGH SCHOOL MGARH,06160306926,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,15,49,36,28,12,4,1,0,0,0,0,158,158,15,9,9
SHRI OM SAI RAM INTERNATIONAL SCHOOL MGARH,06160306928,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,M.GARH,123029,1-Primary,3-Co-educational,1,4,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,87,93,83,71,0,0,0,0,0,0,0,0,334,334,93,11,11
GPS MAJRA KALAN,06160307201,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,MAJRA KALAN,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,9,5,4,6,0,0,0,0,0,0,0,36,38,9,2,2
GMS MAJRA KALAN,06160307202,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,MAJRA KALAN,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,5,9,0,0,0,0,27,27,0,3,3
S S N SR. SEC. SCH. MAJRA KALAN,06160307203,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KALAN,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,27,47,27,26,29,34,35,31,24,48,27,62,417,417,47,22,22
GPS MAJRA KHURD,06160307301,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KHURD,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,4,14,7,8,0,0,0,0,0,0,0,38,38,4,1,1
GGPS MAJRA KHURD,06160307302,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KHURD,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,20,11,16,8,0,0,0,0,0,0,0,71,71,20,4,4
TSN SSS MAJRA KHURD,06160307303,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KHURD,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,31,75,69,84,125,111,124,178,147,165,143,1276,1276,31,25,25
ARAVALI INTERNATIONAL SSS MAJRA KHURD,06160307304,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KHURD,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,39,30,34,50,39,29,51,47,46,52,58,79,554,554,30,16,16
MAHENDRA PUBLIC SCHOOL MAJRA KHURD,06160307305,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MAJRA KHURD,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,6,8,6,6,13,15,12,10,0,0,0,0,76,76,8,17,17
GPS MALRA BASS,06160307401,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,MALRA BASS,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,13,14,15,17,0,0,0,0,0,0,0,71,71,13,3,3
GSSS MALRA BASS,06160307402,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,MALRA BASS,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,10,17,30,31,29,41,167,167,0,11,11
GPS MALRA SARAI,06160307501,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,MALRA SARAI,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,9,9,12,14,0,0,0,0,0,0,0,54,54,9,2,2
GMS MALRA SARAI,06160307502,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MALRA BASS,MALRA SARAI,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,12,12,7,0,0,0,0,31,31,0,5,5
GPS MANDI MAHENDERGARH,06160307601,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MANDI M.GARH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,10,5,9,12,4,0,0,0,0,0,0,0,40,40,5,2,2
GPS MANDOLA,06160307701,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,MANDOLA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,17,19,13,16,11,0,0,0,0,0,0,0,76,76,19,5,5
GSSS MANDOLA,06160307703,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,MANDOLA,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,30,34,33,29,45,24,24,219,219,0,11,11
GPS MASANI MAHENDERGARH,06160307801,Haryana,MAHENDRAGARH,MAHENDERGARH,GGSSS MAHENDERGARH,MOH. MASANI,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,28,19,25,33,43,0,0,0,0,0,0,0,148,148,19,7,7
GPS KHATIAN,06160307901,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,MOH. KHATIAN M.GARH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,28,10,15,12,18,0,0,0,0,0,0,0,83,83,10,7,7
GPS NAYABASS,06160308401,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,NAYABASS,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,28,20,30,27,32,0,0,0,0,0,0,0,137,137,20,8,8
GPS NIMBI,06160308601,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS NIMBI,NIMBI,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,14,7,14,17,0,0,0,0,0,0,0,62,62,14,4,4
GSSS NIMBI,06160308602,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS NIMBI,NIMBI,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,14,14,30,19,37,17,144,144,0,11,11
GEETANJALI H/S NIMBI,06160308603,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS NIMBI,NIMBI,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,44,24,31,29,23,27,29,27,39,14,32,345,345,44,15,15
MANU H/S NIMBI,06160308604,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS NIMBI,NIMBI,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,33,34,32,26,25,38,30,30,41,16,0,0,305,305,34,11,11
GGPS PALI,06160309001,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,33,34,19,20,19,0,0,0,0,0,0,0,125,125,34,4,4
GPS PALI,06160309002,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,22,19,14,17,19,0,0,0,0,0,0,0,91,91,19,5,5
DAYANAND H/S PALI,06160309003,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,18,15,12,19,15,15,17,14,14,0,0,157,157,18,7,7
GSSS PALI,06160309004,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,39,31,42,77,91,87,70,437,437,0,19,19
GYAN DEEP JYOTI H/S PALI,06160309005,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,28,25,28,22,25,25,27,19,27,26,0,0,252,252,25,11,11
"SANSKAR BHARTI KANVENT SCHOOL, PALI",06160309006,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,34,50,41,45,44,68,42,49,44,36,51,66,570,570,50,23,23
B.L. SHIKSHA NIKETAN SS SCHOOL PALI,06160309007,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS PALI,PALI,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,15,16,15,29,39,29,34,19,19,58,77,82,432,432,16,14,14
GPS PALRI PANIHARA,06160309201,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,PALRI PANIHARA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,10,15,15,16,0,0,0,0,0,0,0,67,67,10,3,3
GMS PALRI PANIHARA,06160309202,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,PALRI PANIHARA,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,14,14,0,0,0,0,37,37,0,4,4
GPS PAIGA,06160309401,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,PAYAIGA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,11,16,16,10,0,0,0,0,0,0,0,64,64,11,2,2
GMS PAIGA,06160309402,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,PAYAIGA,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,23,7,14,0,0,0,0,44,44,0,5,5
GGPS RATHIWAS,06160309601,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,RATHIWAS,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,7,4,11,8,0,0,0,0,0,0,0,41,41,7,2,2
GPS RIWASA,06160309701,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,RIWASA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,8,14,18,15,0,0,0,0,0,0,0,63,63,8,3,3
BABA JAIRAM DAS HIGH SCHOOL REWASA,06160309702,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,RIWASA,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,43,28,36,28,33,36,32,37,30,51,0,0,354,354,28,12,12
GMS RIWASA,06160309703,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,RIWASA,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,20,20,0,0,0,0,56,56,0,5,5
GPS SHEOPURA,06160310201,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS AKODA,SHEOPURA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,3,3,7,4,0,0,0,0,0,0,0,20,20,3,2,2
GPS SISOTH,06160310401,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,SISOTH,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,7,7,6,15,0,0,0,0,0,0,0,45,45,7,3,3
GMS SISOTH,06160310402,Haryana,MAHENDRAGARH,MAHENDERGARH,GHS BHAGDANA,SISOTH,123029,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,13,14,0,0,0,0,40,40,0,3,3
GPS USMAPUR,06160310701,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,USMAPUR,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,2,6,3,2,0,0,0,0,0,0,0,21,21,2,2,2
GPS ZERPUR,06160312101,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,ZERPUR,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,19,15,14,14,0,0,0,0,0,0,0,76,76,19,4,4
SHYOLAL MEMORIAL SSS ZERPUR,06160312102,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,ZERPUR,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,25,40,24,27,18,31,38,32,32,39,45,22,373,373,40,12,12
B.M.D. HIGH SCH. MAHENDERGARH,06160312103,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS MANDOLA,ZERPUR,123029,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,25,18,17,15,18,19,19,21,25,33,0,0,210,210,18,10,10
GPS KHAIRA,06160313701,Haryana,MAHENDRAGARH,MAHENDERGARH,GMSSSS MAHENDERGARH,KHAIRA,123029,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,10,17,9,9,0,0,0,0,0,0,0,57,57,10,3,3
R.D. GREENFIELDS PUBLIC SCHOOL,06160314001,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS KOTHAL KALAN,BUNDEBAJNAGAR,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,37,25,34,43,23,35,32,13,21,22,25,336,336,37,14,14
RAO SULTAN SINGH SR. SEC. SCHOOL NIMBHERA,06160314101,Haryana,MAHENDRAGARH,MAHENDERGARH,GSSS BUDIN,NIMBHERA,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,88,79,98,65,88,72,81,54,74,68,79,93,939,1118,79,40,40
NAV JAGRAN M/S GULAWALA,06160403203,Haryana,MAHENDRAGARH,NARNAUL,GSSS HUDINA,GULAWALA,123029,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,26,25,25,19,37,52,13,0,0,0,0,213,213,26,8,8
SATYA BHARTI SCHOOL MEGHANWAS A,06160705902,Haryana,MAHENDRAGARH,KANINA,GSSS BAWANIA,MEGHANWAS,123029,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,25,27,21,17,23,0,0,0,0,0,0,0,113,133,27,6,6
VIDYA NIKETAN H/S SIGRA,06160706405,Haryana,MAHENDRAGARH,KANINA,GSSS PATHERA,SIGRA,123029,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,14,16,22,15,15,13,21,29,17,32,31,241,241,14,14,14
